Original_Index_x,latitude,longitude,date_time,date,common_name,scientific_name,group_size,chlor_a_mean,chlor_a_median,chlor_a_std,chlor_a_min,chlor_a_max,chlor_a_q25,chlor_a_q75,Original_Index_y,synechococcus_mean,synechococcus_median,synechococcus_std,synechococcus_min,synechococcus_max,synechococcus_q25,synechococcus_q75,prochlorococcus_mean,prochlorococcus_median,prochlorococcus_std,prochlorococcus_min,prochlorococcus_max,prochlorococcus_q25,prochlorococcus_q75,picoeukaryotes_mean,picoeukaryotes_median,picoeukaryotes_std,picoeukaryotes_min,picoeukaryotes_max,picoeukaryotes_q25,picoeukaryotes_q75
85,38.90541,-72.92221,2025/03/28 15:27:11,2025-03-28,Fin whale,Balaenoptera physalus,1,0.7805590629577637,0.7883347272872925,0.0147488210350275,0.7499058246612549,0.7976481914520264,0.7704923152923584,0.7921271324157715,233,48185.333333333336,50365.0,6189.414475986849,34538.0,55282.0,45314.0,52333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10097.0,10230.0,667.2222684799688,8648.0,10938.0,9955.0,10395.0
86,38.9159,-72.89889,2025/03/28 15:27:55,2025-03-28,Fin whale,Balaenoptera physalus,1,0.7834458947181702,0.7883347272872925,0.0103093339130282,0.7694199085235596,0.7976481914520264,0.7730310559272766,0.7921271324157715,234,54219.11111111111,53649.0,6848.722840297298,41886.0,68538.0,50747.0,55304.0,23.11111111111111,0.0,65.36809354968973,0.0,208.0,0.0,0.0,9672.888888888889,9941.0,742.9602119516292,8418.0,10756.0,9357.0,10222.0
90,38.85645,-72.93567,2025/03/28 15:40:01,2025-03-28,Fin whale,Balaenoptera physalus,1,0.7746501564979553,0.7725319862365723,0.015185622498393,0.7499058246612549,0.7976481914520264,0.7701033353805542,0.7900102138519287,235,49357.88888888889,49554.0,2598.939118796336,45314.0,53649.0,47725.0,50747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10056.777777777777,10228.0,565.4046295014999,8648.0,10756.0,9843.0,10372.0
66,39.01514,-72.87994,2025/03/28 13:44:35,2025-03-28,Humpback whale,Megaptera novaeangliae,1,0.6719818711280823,0.6806797385215759,0.0467953160405159,0.6080443859100342,0.7362299561500549,0.6198886632919312,0.7151719331741333,236,59527.333333333336,62279.0,8319.132286482767,39493.0,69982.0,61428.0,62603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11035.333333333334,11247.0,859.2910514552744,9052.0,12055.0,10821.0,11631.0
67,39.02059,-72.87224,2025/03/28 13:47:26,2025-03-28,Humpback whale,Megaptera novaeangliae,3,0.701137900352478,0.7012249827384949,0.0303822439163923,0.6498721241950989,0.7477348446846008,0.6806797385215759,0.722019374370575,237,64940.0,62279.0,11855.959026769806,51834.0,95763.0,60406.0,63837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10537.333333333334,10424.0,858.2087288196399,9052.0,12055.0,10241.0,10904.0
68,38.95213,-72.8262,2025/03/28 13:50:51,2025-03-28,Humpback whale,Megaptera novaeangliae,2,0.6366514563560486,0.6312931776046753,0.0223357770591974,0.60515296459198,0.6806797385215759,0.6199766397476196,0.6498721241950989,238,60944.444444444445,60406.0,6597.064753208406,50306.0,70609.0,58395.0,66429.0,36.44444444444444,0.0,71.26649689894202,0.0,208.0,0.0,0.0,10439.888888888889,10241.0,957.2140645812194,9364.0,12298.0,9797.0,10682.0
85,38.90541,-72.92221,2025/03/28 15:27:11,2025-03-28,Fin whale,Balaenoptera physalus,1,0.6125205159187317,0.6034860014915466,0.0305825769901275,0.5751175284385681,0.6689332723617554,0.587755024433136,0.6336308717727661,239,48185.333333333336,50365.0,6189.414475986849,34538.0,55282.0,45314.0,52333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10097.0,10230.0,667.2222684799688,8648.0,10938.0,9955.0,10395.0
86,38.9159,-72.89889,2025/03/28 15:27:55,2025-03-28,Fin whale,Balaenoptera physalus,1,0.6303265690803528,0.6321787238121033,0.0261724181473255,0.587755024433136,0.6689332723617554,0.6112790107727051,0.6525205373764038,240,54219.11111111111,53649.0,6848.722840297298,41886.0,68538.0,50747.0,55304.0,23.11111111111111,0.0,65.36809354968973,0.0,208.0,0.0,0.0,9672.888888888889,9941.0,742.9602119516292,8418.0,10756.0,9357.0,10222.0
90,38.85645,-72.93567,2025/03/28 15:40:01,2025-03-28,Fin whale,Balaenoptera physalus,1,0.6087038516998291,0.6112790107727051,0.0232764743268489,0.5751175284385681,0.6525205373764038,0.587755024433136,0.6189835667610168,241,49357.88888888889,49554.0,2598.939118796336,45314.0,53649.0,47725.0,50747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10056.777777777777,10228.0,565.4046295014999,8648.0,10756.0,9843.0,10372.0
69,37.25867,-74.55983,2025/03/23 12:41:18,2025-03-23,Humpback whale,Megaptera novaeangliae,1,0.6274091005325317,0.6181293725967407,0.0251971334218978,0.5996915698051453,0.6891638040542603,0.6094592809677124,0.6378574371337891,242,23143.222222222223,24892.0,9411.911162372659,4215.0,33878.0,15431.0,32020.0,23.88888888888889,0.0,67.56798131338121,0.0,215.0,0.0,0.0,11421.444444444445,11677.0,497.69381732393373,10460.0,11987.0,10951.0,11794.0
70,37.22707,-74.53243,2025/03/23 12:42:35,2025-03-23,Humpback whale,Megaptera novaeangliae,2,0.6292201280593872,0.6362602710723877,0.0185480285435915,0.5996915698051453,0.6603779196739197,0.608698844909668,0.6389386653900146,243,22375.0,23539.0,8793.02682053607,4215.0,32336.0,19008.0,31034.0,1867.111111111111,215.0,2449.032028484562,0.0,6227.0,0.0,4547.0,11187.888888888889,11089.0,499.953429929994,10460.0,11987.0,10920.0,11555.0
71,37.1985,-74.58969,2025/03/23 12:45:23,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,0.6125237941741943,0.6094592809677124,0.0087175657972693,0.5996915698051453,0.6265357136726379,0.606008768081665,0.6209716796875,244,23493.555555555555,22287.0,8066.936649904985,7539.0,32336.0,20547.0,30987.0,32.888888888888886,0.0,93.02382543609691,0.0,296.0,0.0,0.0,11715.222222222223,11794.0,312.191813465795,11125.0,12191.0,11458.0,11926.0
72,37.1857,-74.60767,2025/03/23 12:46:03,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,0.6125237941741943,0.6094592809677124,0.0087175657972693,0.5996915698051453,0.6265357136726379,0.606008768081665,0.6209716796875,245,23493.555555555555,22287.0,8066.936649904985,7539.0,32336.0,20547.0,30987.0,32.888888888888886,0.0,93.02382543609691,0.0,296.0,0.0,0.0,11715.222222222223,11794.0,312.191813465795,11125.0,12191.0,11458.0,11926.0
73,38.19398,-74.43439,2025/03/23 17:03:12,2025-03-23,Fin whale,Balaenoptera physalus,2,0.6824623346328735,0.673693060874939,0.0436832308769226,0.6142605543136597,0.7425384521484375,0.6482460498809814,0.7355026602745056,246,3194.777777777778,3389.0,1111.084433013059,1621.0,5049.0,2157.0,3631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8392.333333333334,8332.0,393.72833273718055,7834.0,8966.0,8087.0,8738.0
74,37.40961,-74.55548,2025/03/23 15:11:46,2025-03-23,Humpback whale,Megaptera novaeangliae,3,0.6520631313323975,0.6589025855064392,0.0182558353990316,0.6159377694129944,0.6764341592788696,0.6466296911239624,0.6639600992202759,247,22090.666666666668,20319.0,11772.135376954062,6675.0,41517.0,11781.0,29363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11300.777777777777,11459.0,534.558338522514,10467.0,12223.0,10874.0,11649.0
75,37.38307,-74.55037,2025/03/23 15:12:42,2025-03-23,Humpback whale,Megaptera novaeangliae,3,0.6520631313323975,0.6589025855064392,0.0182558353990316,0.6159377694129944,0.6764341592788696,0.6466296911239624,0.6639600992202759,248,22090.666666666668,20319.0,11772.135376954062,6675.0,41517.0,11781.0,29363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11300.777777777777,11459.0,534.558338522514,10467.0,12223.0,10874.0,11649.0
76,37.39766,-74.52956,2025/03/23 15:16:42,2025-03-23,Fin whale,Balaenoptera physalus,2,0.6612221598625183,0.6639600992202759,0.0142355719581246,0.6288778185844421,0.681465744972229,0.6589025855064392,0.669253945350647,249,27362.555555555555,28561.0,8651.91445880443,12658.0,41517.0,20319.0,32198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11073.0,10971.0,490.27951211528307,10467.0,11914.0,10643.0,11501.0
77,37.40942,-74.51557,2025/03/23 15:17:32,2025-03-23,Fin whale,Balaenoptera physalus,2,0.6612221598625183,0.6639600992202759,0.0142355719581246,0.6288778185844421,0.681465744972229,0.6589025855064392,0.669253945350647,250,27362.555555555555,28561.0,8651.91445880443,12658.0,41517.0,20319.0,32198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11073.0,10971.0,490.27951211528307,10467.0,11914.0,10643.0,11501.0
78,37.4434,-74.46194,2025/03/23 15:28:11,2025-03-23,Fin whale,Balaenoptera physalus,1,0.6690399050712585,0.669253945350647,0.0072551751509308,0.6589025855064392,0.6814333200454712,0.6619278192520142,0.6729483008384705,251,16896.222222222223,12658.0,10362.876839713079,7784.0,37609.0,8894.0,20319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11046.111111111111,11001.0,471.96314461676263,10381.0,11914.0,10754.0,11143.0
79,37.42966,-74.46908,2025/03/23 15:29:04,2025-03-23,Fin whale,Balaenoptera physalus,1,0.6690399050712585,0.669253945350647,0.0072551751509308,0.6589025855064392,0.6814333200454712,0.6619278192520142,0.6729483008384705,252,16896.222222222223,12658.0,10362.876839713079,7784.0,37609.0,8894.0,20319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11046.111111111111,11001.0,471.96314461676263,10381.0,11914.0,10754.0,11143.0
87,37.33264,-74.55562,2025/03/23 14:06:57,2025-03-23,Humpback whale,Megaptera novaeangliae,1,0.6346539258956909,0.6287323832511902,0.0253305900841951,0.608698844909668,0.6891638040542603,0.6160107254981995,0.6389386653900146,253,25913.666666666668,28958.0,9350.609605795764,11781.0,41517.0,15431.0,32020.0,23.88888888888889,0.0,67.56798131338121,0.0,215.0,0.0,0.0,11118.0,10951.0,420.90378948163436,10460.0,11690.0,10874.0,11459.0
69,37.25867,-74.55983,2025/03/23 12:41:18,2025-03-23,Humpback whale,Megaptera novaeangliae,1,0.5891023278236389,0.5880761742591858,0.0131431454792618,0.5676341652870178,0.610680341720581,0.5804500579833984,0.5981277227401733,254,23143.222222222223,24892.0,9411.911162372659,4215.0,33878.0,15431.0,32020.0,23.88888888888889,0.0,67.56798131338121,0.0,215.0,0.0,0.0,11421.444444444445,11677.0,497.69381732393373,10460.0,11987.0,10951.0,11794.0
70,37.22707,-74.53243,2025/03/23 12:42:35,2025-03-23,Humpback whale,Megaptera novaeangliae,2,0.5675464868545532,0.5676341652870178,0.0167960338294506,0.5427708029747009,0.5928954482078552,0.5519229173660278,0.5804500579833984,255,22375.0,23539.0,8793.02682053607,4215.0,32336.0,19008.0,31034.0,1867.111111111111,215.0,2449.032028484562,0.0,6227.0,0.0,4547.0,11187.888888888889,11089.0,499.953429929994,10460.0,11987.0,10920.0,11555.0
71,37.1985,-74.58969,2025/03/23 12:45:23,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,0.5485430359840393,0.5478746294975281,0.0183419398963451,0.5268698930740356,0.5804500579833984,0.5320524573326111,0.5590684413909912,256,23493.555555555555,22287.0,8066.936649904985,7539.0,32336.0,20547.0,30987.0,32.888888888888886,0.0,93.02382543609691,0.0,296.0,0.0,0.0,11715.222222222223,11794.0,312.191813465795,11125.0,12191.0,11458.0,11926.0
72,37.1857,-74.60767,2025/03/23 12:46:03,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,0.5485430359840393,0.5478746294975281,0.0183419398963451,0.5268698930740356,0.5804500579833984,0.5320524573326111,0.5590684413909912,257,23493.555555555555,22287.0,8066.936649904985,7539.0,32336.0,20547.0,30987.0,32.888888888888886,0.0,93.02382543609691,0.0,296.0,0.0,0.0,11715.222222222223,11794.0,312.191813465795,11125.0,12191.0,11458.0,11926.0
73,38.19398,-74.43439,2025/03/23 17:03:12,2025-03-23,Fin whale,Balaenoptera physalus,2,0.7397448420524597,0.7300658226013184,0.0424804575741291,0.6864473223686218,0.8075327277183533,0.6998291015625,0.7830997705459595,258,3194.777777777778,3389.0,1111.084433013059,1621.0,5049.0,2157.0,3631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8392.333333333334,8332.0,393.72833273718055,7834.0,8966.0,8087.0,8738.0
74,37.40961,-74.55548,2025/03/23 15:11:46,2025-03-23,Humpback whale,Megaptera novaeangliae,3,0.6231855154037476,0.6232024431228638,0.0143905030563473,0.5968755483627319,0.6479692459106445,0.6199325323104858,0.6312780976295471,259,22090.666666666668,20319.0,11772.135376954062,6675.0,41517.0,11781.0,29363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11300.777777777777,11459.0,534.558338522514,10467.0,12223.0,10874.0,11649.0
75,37.38307,-74.55037,2025/03/23 15:12:42,2025-03-23,Humpback whale,Megaptera novaeangliae,3,0.6231855154037476,0.6232024431228638,0.0143905030563473,0.5968755483627319,0.6479692459106445,0.6199325323104858,0.6312780976295471,260,22090.666666666668,20319.0,11772.135376954062,6675.0,41517.0,11781.0,29363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11300.777777777777,11459.0,534.558338522514,10467.0,12223.0,10874.0,11649.0
76,37.39766,-74.52956,2025/03/23 15:16:42,2025-03-23,Fin whale,Balaenoptera physalus,2,0.6330903172492981,0.6312780976295471,0.0152935981750488,0.6088265180587769,0.6647780537605286,0.6232024431228638,0.637672483921051,261,27362.555555555555,28561.0,8651.91445880443,12658.0,41517.0,20319.0,32198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11073.0,10971.0,490.27951211528307,10467.0,11914.0,10643.0,11501.0
77,37.40942,-74.51557,2025/03/23 15:17:32,2025-03-23,Fin whale,Balaenoptera physalus,2,0.6330903172492981,0.6312780976295471,0.0152935981750488,0.6088265180587769,0.6647780537605286,0.6232024431228638,0.637672483921051,262,27362.555555555555,28561.0,8651.91445880443,12658.0,41517.0,20319.0,32198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11073.0,10971.0,490.27951211528307,10467.0,11914.0,10643.0,11501.0
78,37.4434,-74.46194,2025/03/23 15:28:11,2025-03-23,Fin whale,Balaenoptera physalus,1,0.6528463363647461,0.6542625427246094,0.0152135891839861,0.6289502382278442,0.6728456020355225,0.637672483921051,0.6667970418930054,263,16896.222222222223,12658.0,10362.876839713079,7784.0,37609.0,8894.0,20319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11046.111111111111,11001.0,471.96314461676263,10381.0,11914.0,10754.0,11143.0
79,37.42966,-74.46908,2025/03/23 15:29:04,2025-03-23,Fin whale,Balaenoptera physalus,1,0.6528463363647461,0.6542625427246094,0.0152135891839861,0.6289502382278442,0.6728456020355225,0.637672483921051,0.6667970418930054,264,16896.222222222223,12658.0,10362.876839713079,7784.0,37609.0,8894.0,20319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11046.111111111111,11001.0,471.96314461676263,10381.0,11914.0,10754.0,11143.0
87,37.33264,-74.55562,2025/03/23 14:06:57,2025-03-23,Humpback whale,Megaptera novaeangliae,1,0.6030640006065369,0.5981277227401733,0.0137690855190157,0.5867862105369568,0.6272863149642944,0.5928954482078552,0.610680341720581,265,25913.666666666668,28958.0,9350.609605795764,11781.0,41517.0,15431.0,32020.0,23.88888888888889,0.0,67.56798131338121,0.0,215.0,0.0,0.0,11118.0,10951.0,420.90378948163436,10460.0,11690.0,10874.0,11459.0
69,37.25867,-74.55983,2025/03/23 12:41:18,2025-03-23,Humpback whale,Megaptera novaeangliae,1,0.465934157371521,0.4633184373378753,0.0081148389726877,0.4563227593898773,0.4801907241344452,0.4594923853874206,0.472571849822998,266,23143.222222222223,24892.0,9411.911162372659,4215.0,33878.0,15431.0,32020.0,23.88888888888889,0.0,67.56798131338121,0.0,215.0,0.0,0.0,11421.444444444445,11677.0,497.69381732393373,10460.0,11987.0,10951.0,11794.0
70,37.22707,-74.53243,2025/03/23 12:42:35,2025-03-23,Humpback whale,Megaptera novaeangliae,2,0.4647094905376434,0.4633184373378753,0.0078720087185502,0.4553617238998413,0.4800355732440948,0.4570424258708954,0.4673776626586914,267,22375.0,23539.0,8793.02682053607,4215.0,32336.0,19008.0,31034.0,1867.111111111111,215.0,2449.032028484562,0.0,6227.0,0.0,4547.0,11187.888888888889,11089.0,499.953429929994,10460.0,11987.0,10920.0,11555.0
71,37.1985,-74.58969,2025/03/23 12:45:23,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,0.4830095469951629,0.4858191013336181,0.0116946790367364,0.4630610644817352,0.502035915851593,0.4744042754173279,0.4890040755271911,268,23493.555555555555,22287.0,8066.936649904985,7539.0,32336.0,20547.0,30987.0,32.888888888888886,0.0,93.02382543609691,0.0,296.0,0.0,0.0,11715.222222222223,11794.0,312.191813465795,11125.0,12191.0,11458.0,11926.0
72,37.1857,-74.60767,2025/03/23 12:46:03,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,0.4830095469951629,0.4858191013336181,0.0116946790367364,0.4630610644817352,0.502035915851593,0.4744042754173279,0.4890040755271911,269,23493.555555555555,22287.0,8066.936649904985,7539.0,32336.0,20547.0,30987.0,32.888888888888886,0.0,93.02382543609691,0.0,296.0,0.0,0.0,11715.222222222223,11794.0,312.191813465795,11125.0,12191.0,11458.0,11926.0
73,38.19398,-74.43439,2025/03/23 17:03:12,2025-03-23,Fin whale,Balaenoptera physalus,2,0.922063410282135,0.9064823389053344,0.0706355273723602,0.8066806197166443,1.032470703125,0.8807252645492554,0.973216474056244,270,3194.777777777778,3389.0,1111.084433013059,1621.0,5049.0,2157.0,3631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8392.333333333334,8332.0,393.72833273718055,7834.0,8966.0,8087.0,8738.0
74,37.40961,-74.55548,2025/03/23 15:11:46,2025-03-23,Humpback whale,Megaptera novaeangliae,3,0.5016893744468689,0.5017603039741516,0.0212649926543235,0.4685549736022949,0.5369774103164673,0.4898335933685303,0.5188801288604736,271,22090.666666666668,20319.0,11772.135376954062,6675.0,41517.0,11781.0,29363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11300.777777777777,11459.0,534.558338522514,10467.0,12223.0,10874.0,11649.0
75,37.38307,-74.55037,2025/03/23 15:12:42,2025-03-23,Humpback whale,Megaptera novaeangliae,3,0.5016893744468689,0.5017603039741516,0.0212649926543235,0.4685549736022949,0.5369774103164673,0.4898335933685303,0.5188801288604736,272,22090.666666666668,20319.0,11772.135376954062,6675.0,41517.0,11781.0,29363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11300.777777777777,11459.0,534.558338522514,10467.0,12223.0,10874.0,11649.0
76,37.39766,-74.52956,2025/03/23 15:16:42,2025-03-23,Fin whale,Balaenoptera physalus,2,0.5020055770874023,0.5017603039741516,0.0145218428224325,0.476435124874115,0.5262557864189148,0.4922029972076416,0.51261967420578,273,27362.555555555555,28561.0,8651.91445880443,12658.0,41517.0,20319.0,32198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11073.0,10971.0,490.27951211528307,10467.0,11914.0,10643.0,11501.0
77,37.40942,-74.51557,2025/03/23 15:17:32,2025-03-23,Fin whale,Balaenoptera physalus,2,0.5020055770874023,0.5017603039741516,0.0145218428224325,0.476435124874115,0.5262557864189148,0.4922029972076416,0.51261967420578,274,27362.555555555555,28561.0,8651.91445880443,12658.0,41517.0,20319.0,32198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11073.0,10971.0,490.27951211528307,10467.0,11914.0,10643.0,11501.0
78,37.4434,-74.46194,2025/03/23 15:28:11,2025-03-23,Fin whale,Balaenoptera physalus,1,0.5099506974220276,0.5034932494163513,0.0135983387008309,0.4904886782169342,0.5341845750808716,0.5018375515937805,0.5188801288604736,275,16896.222222222223,12658.0,10362.876839713079,7784.0,37609.0,8894.0,20319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11046.111111111111,11001.0,471.96314461676263,10381.0,11914.0,10754.0,11143.0
79,37.42966,-74.46908,2025/03/23 15:29:04,2025-03-23,Fin whale,Balaenoptera physalus,1,0.5099506974220276,0.5034932494163513,0.0135983387008309,0.4904886782169342,0.5341845750808716,0.5018375515937805,0.5188801288604736,276,16896.222222222223,12658.0,10362.876839713079,7784.0,37609.0,8894.0,20319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11046.111111111111,11001.0,471.96314461676263,10381.0,11914.0,10754.0,11143.0
87,37.33264,-74.55562,2025/03/23 14:06:57,2025-03-23,Humpback whale,Megaptera novaeangliae,1,0.4701590538024902,0.4685549736022949,0.0100950701162219,0.4563227593898773,0.4898335933685303,0.4633184373378753,0.476435124874115,277,25913.666666666668,28958.0,9350.609605795764,11781.0,41517.0,15431.0,32020.0,23.88888888888889,0.0,67.56798131338121,0.0,215.0,0.0,0.0,11118.0,10951.0,420.90378948163436,10460.0,11690.0,10874.0,11459.0
91,37.04632,-74.59676,2025/03/04 13:02:20,2025-03-04,Sperm whale,Physeter macrocephalus,1,0.7393327951431274,0.7423346638679504,0.0177285447716712,0.7074957489967346,0.7703095078468323,0.7295181155204773,0.748857319355011,278,58571.0,59569.0,13705.513691779508,42124.0,84042.0,47103.0,64090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21709.444444444445,21406.0,2492.24375083583,17835.0,26752.0,20085.0,22830.0
92,37.3009,-74.59182,2025/03/04 13:10:54,2025-03-04,Fin whale,Balaenoptera physalus,1,0.7312933206558228,0.7372294068336487,0.0225455407053232,0.6703153848648071,0.7506736516952515,0.7312489151954651,0.742988646030426,279,44689.11111111111,48315.0,14887.947671742508,25176.0,74273.0,34724.0,49476.0,259.77777777777777,0.0,636.5296148784312,0.0,2041.0,0.0,0.0,20154.444444444445,19779.0,1543.4733637777356,17832.0,22898.0,19453.0,20865.0
91,37.04632,-74.59676,2025/03/04 13:02:20,2025-03-04,Sperm whale,Physeter macrocephalus,1,0.8702065348625183,0.8517513275146484,0.0637126341462135,0.7812851071357727,0.974520981311798,0.8180034756660461,0.914681613445282,280,58571.0,59569.0,13705.513691779508,42124.0,84042.0,47103.0,64090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21709.444444444445,21406.0,2492.24375083583,17835.0,26752.0,20085.0,22830.0
92,37.3009,-74.59182,2025/03/04 13:10:54,2025-03-04,Fin whale,Balaenoptera physalus,1,1.3153856992721558,1.3100061416625977,0.0590762123465538,1.2097117900848389,1.4098403453826904,1.2725485563278198,1.3341022729873655,281,44689.11111111111,48315.0,14887.947671742508,25176.0,74273.0,34724.0,49476.0,259.77777777777777,0.0,636.5296148784312,0.0,2041.0,0.0,0.0,20154.444444444445,19779.0,1543.4733637777356,17832.0,22898.0,19453.0,20865.0
91,37.04632,-74.59676,2025/03/04 13:02:20,2025-03-04,Sperm whale,Physeter macrocephalus,1,0.8959735035896301,0.9217880368232728,0.0757983028888702,0.7831698060035706,1.0130780935287476,0.8145051002502441,0.9418067932128906,282,58571.0,59569.0,13705.513691779508,42124.0,84042.0,47103.0,64090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21709.444444444445,21406.0,2492.24375083583,17835.0,26752.0,20085.0,22830.0
92,37.3009,-74.59182,2025/03/04 13:10:54,2025-03-04,Fin whale,Balaenoptera physalus,1,0.8514285683631897,0.8442915678024292,0.0264222174882888,0.8147583603858948,0.8885529041290283,0.8284295201301575,0.8764294385910034,283,44689.11111111111,48315.0,14887.947671742508,25176.0,74273.0,34724.0,49476.0,259.77777777777777,0.0,636.5296148784312,0.0,2041.0,0.0,0.0,20154.444444444445,19779.0,1543.4733637777356,17832.0,22898.0,19453.0,20865.0
93,38.97775,-72.91418,2025/03/11 11:37:18,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.8268371820449829,0.8260855674743652,0.0110975708812475,0.8109157085418701,0.8465105891227722,0.8215771317481995,0.8341346979141235,284,126157.33333333333,124187.0,12534.248929322499,108812.0,150706.0,118597.0,134669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23348.0,22739.0,2142.1200817051417,20519.0,27686.0,22061.0,24835.0
94,38.95405,-72.92646,2025/03/11 11:38:14,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.8261097073554993,0.8273230195045471,0.0093782385811209,0.8109157085418701,0.8436463475227356,0.8219131231307983,0.830307126045227,285,118139.11111111111,120663.0,19989.48866248595,80192.0,150706.0,108812.0,134057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25952.555555555555,25527.0,3216.696791261741,20519.0,31157.0,23681.0,27686.0
96,38.90687,-72.92903,2025/03/11 11:48:24,2025-03-11,Fin whale,Balaenoptera physalus,1,0.8090814352035522,0.8219131231307983,0.0280150901526212,0.7594740986824036,0.8436463475227356,0.7826312184333801,0.8274662494659424,286,92580.33333333333,99012.0,27536.937653510664,53860.0,135116.0,70948.0,110507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26198.666666666668,24671.0,2800.111862844848,23178.0,31157.0,23681.0,27686.0
98,38.78159,-73.16284,2025/03/11 15:42:47,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.7909913063049316,0.7845665216445923,0.0234936755150556,0.7568377256393433,0.8336396217346191,0.7721360921859741,0.806934118270874,287,154232.44444444444,119786.0,103515.30151851529,66211.0,412895.0,72481.0,170670.0,7267.333333333333,6659.0,7040.184088502232,0.0,19613.0,420.0,13659.0,35852.333333333336,31510.0,13295.646622526905,20959.0,59447.0,25493.0,48454.0
99,38.73944,-73.18727,2025/03/11 15:44:54,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.7980262041091919,0.8047718405723572,0.0229365937411785,0.7534087896347046,0.8336396217346191,0.7845665216445923,0.8126362562179565,288,189748.22222222222,167779.0,91774.35922083608,101577.0,412895.0,142525.0,184976.0,10739.444444444445,11517.0,4186.099884966146,420.0,15304.0,10268.0,13659.0,41569.0,42515.0,10879.526715604661,20959.0,59447.0,34043.0,48454.0
103,38.82424,-72.97037,2025/03/11 14:10:02,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.7638776302337646,0.7594740986824036,0.0159916691482067,0.7435020804405212,0.8005411028862,0.7534095048904419,0.7726114392280579,289,61811.77777777778,57820.0,8227.846495324111,53860.0,78535.0,54935.0,69293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25040.11111111111,24628.0,2217.728890576746,21512.0,28462.0,23551.0,27231.0
104,38.80724,-73.04831,2025/03/11 14:12:17,2025-03-11,Fin whale,Balaenoptera physalus,2,0.7612372636795044,0.7507449388504028,0.0243679080158472,0.7435020804405212,0.8240607976913452,0.7478192448616028,0.7568377256393433,290,66161.11111111111,66211.0,9136.463641723925,54935.0,84578.0,58829.0,69293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23640.0,23698.0,1482.395583731504,21512.0,26822.0,23102.0,24234.0
105,38.79278,-73.06293,2025/03/11 14:13:14,2025-03-11,Fin whale,Balaenoptera physalus,2,0.7612372636795044,0.7507449388504028,0.0243679080158472,0.7435020804405212,0.8240607976913452,0.7478192448616028,0.7568377256393433,291,66161.11111111111,66211.0,9136.463641723925,54935.0,84578.0,58829.0,69293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23640.0,23698.0,1482.395583731504,21512.0,26822.0,23102.0,24234.0
